timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:17:51.494860,0.695833333333297,0.0,0.907407407407407,1,Command Injection TH
2022-10-10 16:17:52.464477,0.673148148148111,2.45,0.907407407407407,0,Normal
2022-10-10 16:17:53.424571,0.639120370370334,2.45,0.0453703703703704,1,Normal
2022-10-10 16:17:54.393251,0.605092592592556,0.0,0.0907407407407407,1,Normal
2022-10-10 16:17:55.361774,0.582407407407371,0.0,0.113425925925926,1,Normal
2022-10-10 16:17:56.328472,0.559722222222185,2.45,0.158796296296296,1,Normal
2022-10-10 16:17:57.319762,0.525694444444408,2.45,0.226851851851852,1,Normal
2022-10-10 16:17:58.348209,0.480324074074037,2.45,0.294907407407407,1,Normal
2022-10-10 16:17:59.336571,0.44629629629626,2.45,0.385648148148148,0,Command Injection TL
2022-10-10 16:18:00.340947,0.423611111111074,0.0,0.408333333333333,1,Normal
2022-10-10 16:18:01.330992,0.412268518518482,0.0,0.408333333333333,1,Normal
2022-10-10 16:18:02.324450,0.400925925925889,0.0,0.431018518518518,1,Normal
2022-10-10 16:18:03.306558,0.378240740740704,2.45,0.453703703703704,1,Normal
2022-10-10 16:18:04.299667,0.344212962962926,2.45,0.521759259259259,1,Normal
2022-10-10 16:18:05.300692,0.321527777777741,2.45,0.589814814814815,1,Normal
2022-10-10 16:18:06.297600,0.298842592592556,2.45,0.680555555555555,1,Command Injection TH
2022-10-10 16:18:07.293283,0.298842592592556,2.45,0.748611111111111,1,Command Injection TH
2022-10-10 16:18:08.302147,0.298842592592556,2.45,0.793981481481481,0,Normal
2022-10-10 16:18:09.282672,5.78865740740741,2.45,0.839351851851852,1,Normal
2022-10-10 16:18:10.258362,5.75462962962963,0.0,0.884722222222222,1,Normal
2022-10-10 16:18:11.210678,5.73194444444445,0.0,0.907407407407407,0,Normal
2022-10-10 16:18:12.178987,5.73194444444445,0.0,0.907407407407407,0,Normal
2022-10-10 16:18:13.156929,5.72060185185185,0.0,0.0,1,Normal
2022-10-10 16:18:14.141753,5.68657407407408,2.45,0.0907407407407407,1,Normal
2022-10-10 16:18:15.107855,5.64120370370371,2.45,0.181481481481481,1,Normal
2022-10-10 16:18:16.086377,5.61851851851852,0.0,0.204166666666667,1,Normal
2022-10-10 16:18:17.053641,5.60717592592593,0.0,0.226851851851852,1,Normal
2022-10-10 16:18:18.019610,5.58449074074075,0.0,0.249537037037037,1,Normal
2022-10-10 16:18:19.015568,5.55046296296297,2.45,0.317592592592593,1,Normal
2022-10-10 16:18:19.993831,5.5164351851852,2.45,0.385648148148148,1,Normal
2022-10-10 16:18:20.981329,5.49375000000001,2.45,0.453703703703704,1,Normal
2022-10-10 16:18:21.968951,5.44837962962964,2.45,0.521759259259259,0,Command Injection TL
2022-10-10 16:18:22.938099,5.42569444444446,0.0,0.544444444444444,1,Normal
2022-10-10 16:18:23.903278,5.41435185185187,0.0,0.567129629629629,1,Normal
2022-10-10 16:18:24.877319,5.39166666666668,0.0,0.6125,1,Normal
2022-10-10 16:18:25.850705,5.3689814814815,0.0,0.65787037037037,1,Normal
2022-10-10 16:18:26.828372,5.34629629629631,0.0,0.680555555555555,1,Normal
2022-10-10 16:18:27.806889,5.31226851851854,2.45,0.748611111111111,1,Normal
2022-10-10 16:18:28.766216,5.26689814814817,2.45,0.839351851851852,0,Command Injection TL
2022-10-10 16:18:29.744844,5.25555555555557,0.0,0.839351851851852,1,Normal
2022-10-10 16:18:30.709230,5.25555555555557,0.0,0.839351851851852,1,Normal
2022-10-10 16:18:31.690187,5.24421296296298,0.0,0.839351851851852,1,Normal
2022-10-10 16:18:32.667938,5.22152777777779,0.0,0.884722222222222,1,Normal
2022-10-10 16:18:33.636699,5.18750000000002,2.45,0.907407407407407,0,Normal
