timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:08:39.242760,4.45023148148149,0.0,0.6125,0,Command Injection TL
2022-10-10 16:08:40.245579,4.45023148148149,0.0,0.6125,0,Command Injection TL
2022-10-10 16:08:41.241364,4.45023148148149,0.0,0.6125,0,Command Injection TL
2022-10-10 16:08:42.236205,4.45023148148149,0.0,0.6125,0,Command Injection TL
2022-10-10 16:08:43.217586,4.45023148148149,0.0,0.6125,0,Command Injection TL
2022-10-10 16:08:44.216335,4.45023148148149,0.0,0.6125,1,Normal
2022-10-10 16:08:45.208104,4.4275462962963,0.0,0.65787037037037,1,Normal
2022-10-10 16:08:46.215738,4.41620370370371,0.0,0.680555555555555,1,Normal
2022-10-10 16:08:47.214140,4.40486111111112,0.0,0.70324074074074,1,Normal
2022-10-10 16:08:48.211721,4.39351851851852,0.0,0.725925925925926,1,Normal
2022-10-10 16:08:49.208198,4.38217592592593,0.0,0.748611111111111,1,Normal
2022-10-10 16:08:50.194428,4.37083333333334,0.0,0.771296296296296,1,Normal
2022-10-10 16:08:51.198185,4.37083333333334,0.0,0.771296296296296,1,Normal
2022-10-10 16:08:52.189949,4.37083333333334,0.0,0.771296296296296,1,Normal
2022-10-10 16:08:53.193703,4.37083333333334,0.0,0.771296296296296,1,Normal
2022-10-10 16:08:54.191216,4.37083333333334,0.0,0.771296296296296,1,Normal
2022-10-10 16:08:55.186493,4.37083333333334,0.0,0.771296296296296,1,Normal
2022-10-10 16:08:56.186145,4.35949074074075,0.0,0.793981481481481,0,Command Injection TL
2022-10-10 16:08:57.179521,4.34814814814815,0.0,0.816666666666666,0,Command Injection TL
2022-10-10 16:08:58.176517,4.33680555555556,0.0,0.839351851851852,0,Command Injection TL
2022-10-10 16:08:59.195578,4.33680555555556,0.0,0.839351851851852,0,Command Injection TL
2022-10-10 16:09:00.206031,4.33680555555556,0.0,0.839351851851852,0,Command Injection TL
2022-10-10 16:09:01.234594,4.33680555555556,0.0,0.839351851851852,0,Command Injection TL
2022-10-10 16:09:02.244786,4.33680555555556,0.0,0.839351851851852,0,Command Injection TL
2022-10-10 16:09:03.226974,4.33680555555556,0.0,0.839351851851852,0,Command Injection TL
2022-10-10 16:09:04.235417,4.33680555555556,0.0,0.839351851851852,1,Normal
2022-10-10 16:09:05.230257,4.32546296296297,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:06.256787,4.31412037037038,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:07.249212,4.30277777777778,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:08.235084,4.29143518518519,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:09.230866,4.2800925925926,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:10.229523,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:11.236981,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:12.248910,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:13.273209,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:14.266149,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:15.255856,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:16.251604,4.26875,0.0,0.862037037037037,1,Normal
2022-10-10 16:09:17.260205,4.25740740740741,0.0,0.884722222222222,1,Normal
2022-10-10 16:09:18.253938,4.24606481481482,0.0,0.907407407407407,0,Normal
2022-10-10 16:09:19.232396,4.24606481481482,0.0,0.907407407407407,0,Normal
2022-10-10 16:09:20.224759,4.24606481481482,0.0,0.0,0,Command Injection TL
2022-10-10 16:09:21.214262,4.23472222222223,0.0,0.0,0,Command Injection TL
2022-10-10 16:09:22.238665,4.23472222222223,0.0,0.0,0,Command Injection TL
2022-10-10 16:09:23.244344,4.23472222222223,0.0,0.0,0,Command Injection TL
2022-10-10 16:09:24.245747,4.23472222222223,0.0,0.0,0,Command Injection TL
2022-10-10 16:09:25.248264,4.23472222222223,0.0,0.0,0,Command Injection TL
2022-10-10 16:09:26.264829,4.23472222222223,0.0,0.0,1,Normal
2022-10-10 16:09:27.263388,4.22337962962963,0.0,0.0226851851851852,1,Normal
2022-10-10 16:09:28.260007,4.21203703703704,0.0,0.0453703703703704,1,Normal
2022-10-10 16:09:29.250216,4.20069444444445,0.0,0.0680555555555556,1,Normal
2022-10-10 16:09:30.250677,4.18935185185186,0.0,0.0907407407407407,1,Normal
2022-10-10 16:09:31.258465,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:32.307874,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:33.298615,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:34.317689,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:35.306954,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:36.303319,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:37.292162,4.17800925925926,0.0,0.113425925925926,1,Normal
2022-10-10 16:09:38.295701,4.17800925925926,0.0,0.113425925925926,0,Command Injection TL
2022-10-10 16:09:39.297852,4.17800925925926,0.0,0.113425925925926,0,Command Injection TL
2022-10-10 16:09:40.293828,4.17800925925926,0.0,0.113425925925926,0,Command Injection TL
2022-10-10 16:09:41.297994,4.16666666666667,0.0,0.113425925925926,0,Command Injection TL
2022-10-10 16:09:42.305196,4.15532407407408,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:09:43.327885,4.14398148148148,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:09:44.322110,4.14398148148148,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:09:45.315466,4.14398148148148,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:09:46.315051,4.14398148148148,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:09:47.314584,4.14398148148148,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:09:48.321002,4.14398148148148,0.0,0.136111111111111,1,Normal
2022-10-10 16:09:49.326411,4.13263888888889,0.0,0.158796296296296,1,Normal
2022-10-10 16:09:50.328947,4.1212962962963,0.0,0.181481481481481,1,Normal
2022-10-10 16:09:51.331843,4.10995370370371,0.0,0.204166666666667,1,Normal
2022-10-10 16:09:52.339587,4.09861111111111,0.0,0.226851851851852,1,Normal
2022-10-10 16:09:53.377051,4.08726851851852,0.0,0.249537037037037,1,Normal
2022-10-10 16:09:54.373321,4.07592592592593,0.0,0.249537037037037,1,Normal
2022-10-10 16:09:55.396944,4.07592592592593,0.0,0.249537037037037,1,Normal
2022-10-10 16:09:56.393945,4.07592592592593,0.0,0.249537037037037,1,Normal
2022-10-10 16:09:57.402120,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:09:58.395192,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:09:59.396964,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:10:00.390760,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:10:01.402915,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:10:02.376463,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:10:03.364427,4.07592592592593,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:10:04.376820,4.06458333333333,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:10:05.381265,4.06458333333333,0.0,0.249537037037037,1,Normal
2022-10-10 16:10:06.386047,4.04189814814815,0.0,0.272222222222222,1,Normal
2022-10-10 16:10:07.388229,4.03055555555556,0.0,0.294907407407407,1,Normal
